Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.3300267733464E-49	
Error Kobs	4.17413263046548E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
787.42	0.52906816	0.52105086	
787.62	0.52865143	0.52125573	
787.82	0.52882939	0.52146046	
788.02	0.52896007	0.52166506	
788.22	0.52889254	0.52186953	
788.42	0.52971391	0.52207385	
788.62	0.53011146	0.52227805	
788.82	0.53092732	0.52248211	
789.02	0.53175506	0.52268603	
789.22	0.53221569	0.52288982	
789.42	0.53313143	0.52309348	
789.62	0.53384879	0.523297	
789.82	0.53457669	0.52350039	
790.02	0.53438094	0.52370365	
790.22	0.5351992	0.52390677	
790.42	0.53541132	0.52410975	
790.62	0.53580531	0.52431261	
790.82	0.53585801	0.52451533	
791.02	0.53582375	0.52471791	
791.22	0.53640196	0.52492037	
791.42	0.53648596	0.52512269	
791.62	0.53675697	0.52532487	
791.82	0.5366782	0.52552693	
792.02	0.53630541	0.52572885	
792.22	0.53619129	0.52593064	
792.42	0.53651162	0.52613229	
792.62	0.53613995	0.52633381	
792.82	0.53588921	0.5265352	
793.02	0.53605009	0.52673646	
793.22	0.53579568	0.52693758	
793.42	0.53587684	0.52713857	
793.62	0.5359277	0.52733943	
793.82	0.53617771	0.52754016	
794.02	0.53617633	0.52774076	
794.22	0.53703202	0.52794122	
794.42	0.53719432	0.52814155	
794.62	0.53722842	0.52834175	
794.82	0.53735639	0.52854182	
795.02	0.5381635	0.52874175	
795.22	0.53875505	0.52894156	
795.42	0.53888437	0.52914123	
795.62	0.53963387	0.52934077	
795.82	0.53963424	0.52954018	
796.02	0.53999885	0.52973946	
796.22	0.54070643	0.52993861	
796.42	0.54081515	0.53013762	
796.62	0.54047006	0.53033651	
796.82	0.54066446	0.53053526	
797.02	0.54085628	0.53073389	
797.22	0.54120308	0.53093238	
797.42	0.54171099	0.53113074	
797.62	0.5422215	0.53132897	
797.82	0.54202002	0.53152707	
