Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	0.000629504735075646	
Error Kobs	6.13650589521251E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
796.82	0.55953269	0.55133034	
797.02	0.56017008	0.55157861	
797.22	0.56021193	0.55182655	
797.42	0.56047097	0.55207416	
797.62	0.56051984	0.55232144	
797.82	0.56065417	0.55256838	
798.02	0.56056217	0.552815	
798.22	0.56052392	0.55306129	
798.42	0.56082932	0.55330725	
798.62	0.56077092	0.55355287	
798.82	0.56096887	0.55379817	
799.02	0.56110306	0.55404314	
799.22	0.56122174	0.55428779	
799.42	0.5617264	0.5545321	
799.62	0.56230336	0.55477609	
799.82	0.56238849	0.55501976	
800.02	0.56277121	0.55526309	
800.22	0.56308348	0.5555061	
800.42	0.56293717	0.55574879	
800.62	0.56340949	0.55599115	
800.82	0.56367957	0.55623319	
801.02	0.56398966	0.5564749	
801.22	0.56437272	0.55671629	
801.42	0.56447538	0.55695736	
801.62	0.56468072	0.5571981	
801.82	0.56502353	0.55743853	
802.02	0.56544745	0.55767863	
802.22	0.56604091	0.55791841	
802.42	0.56620423	0.55815786	
802.62	0.56643841	0.558397	
802.82	0.56676878	0.55863582	
803.02	0.56674638	0.55887432	
803.22	0.5670024	0.5591125	
803.42	0.56742662	0.55935036	
803.62	0.56700588	0.5595879	
803.82	0.56774721	0.55982513	
804.02	0.56819222	0.56006203	
804.22	0.56852444	0.56029863	
804.42	0.56854327	0.5605349	
804.62	0.56880146	0.56077086	
804.82	0.56895203	0.5610065	
805.02	0.56967745	0.56124183	
805.22	0.5698544	0.56147684	
805.42	0.57007897	0.56171154	
805.62	0.57019	0.56194592	
805.82	0.57083462	0.56217999	
806.02	0.57070971	0.56241375	
806.22	0.57115159	0.56264719	
806.42	0.57131191	0.56288032	
806.62	0.5719985	0.56311314	
806.82	0.57190646	0.56334565	
807.02	0.57233153	0.56357785	
807.22	0.57253301	0.56380973	
807.42	0.57237918	0.56404131	
807.62	0.57226775	0.56427258	
807.82	0.57318507	0.56450353	
808.02	0.57334644	0.56473418	
808.22	0.57362414	0.56496452	
808.42	0.57395409	0.56519455	
808.62	0.57413425	0.56542427	
808.82	0.57443496	0.56565369	
809.02	0.57477021	0.5658828	
809.22	0.57520659	0.5661116	
809.42	0.57510853	0.5663401	
809.62	0.57497859	0.56656829	
809.82	0.57544405	0.56679617	
810.02	0.57508077	0.56702375	
810.22	0.57537044	0.56725103	
810.42	0.57495853	0.567478	
810.62	0.57466752	0.56770467	
810.82	0.57502354	0.56793104	
811.02	0.57549458	0.5681571	
811.22	0.57522651	0.56838286	
811.42	0.57541895	0.56860832	
811.62	0.57569899	0.56883347	
811.82	0.57619	0.56905833	
812.02	0.57706626	0.56928288	
812.22	0.57749663	0.56950713	
812.42	0.57751025	0.56973109	
