Conc1	1E-06	
Start1	690.02	
Stop1	2789.81	
Kobs	8.28422576065814E-49	
Error Kobs	2.54986016066768E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
808.82	0.29164818	0.28849746	
809.02	0.29207764	0.28863491	
809.22	0.29221948	0.28877213	
809.42	0.2917851	0.28890913	
809.62	0.29223597	0.2890459	
809.82	0.29241558	0.28918245	
810.02	0.29256046	0.28931878	
810.22	0.29315903	0.28945489	
810.42	0.29311498	0.28959077	
810.62	0.29268554	0.28972644	
810.82	0.2929473	0.28986189	
811.02	0.2929609	0.28999712	
811.22	0.29265743	0.29013214	
811.42	0.29273837	0.29026693	
811.62	0.29251474	0.29040152	
811.82	0.29213818	0.29053589	
812.02	0.29240939	0.29067005	
812.22	0.29280097	0.290804	
812.42	0.29257754	0.29093773	
812.62	0.29306872	0.29107126	
812.82	0.29354181	0.29120458	
813.02	0.29366347	0.29133769	
813.22	0.29354681	0.29147059	
813.42	0.29360545	0.29160328	
813.62	0.2940266	0.29173577	
813.82	0.2941116	0.29186806	
814.02	0.29424277	0.29200014	
814.22	0.29462668	0.29213202	
814.42	0.29495219	0.2922637	
814.62	0.29540048	0.29239518	
814.82	0.2960918	0.29252645	
815.02	0.2968435	0.29265753	
815.22	0.29793137	0.29278841	
815.42	0.29806137	0.29291909	
815.62	0.29783446	0.29304957	
815.82	0.29865048	0.29317986	
816.02	0.29884755	0.29330995	
816.22	0.29885656	0.29343985	
816.42	0.29859317	0.29356956	
816.62	0.29905847	0.29369907	
816.82	0.29941375	0.29382839	
817.02	0.29934469	0.29395751	
817.22	0.29928655	0.29408645	
817.42	0.29922937	0.2942152	
817.62	0.29906141	0.29434376	
817.82	0.29933613	0.29447213	
818.02	0.29969134	0.29460031	
818.22	0.30001775	0.29472831	
818.42	0.30044091	0.29485612	
818.62	0.30062279	0.29498375	
818.82	0.30106651	0.29511119	
819.02	0.30150323	0.29523845	
819.22	0.3014366	0.29536552	
819.42	0.30125073	0.29549241	
819.62	0.30125956	0.29561912	
819.82	0.30154244	0.29574565	
820.02	0.30087837	0.295872	
820.22	0.30098289	0.29599817	
820.42	0.30128336	0.29612416	
820.62	0.30138602	0.29624998	
820.82	0.30160472	0.29637561	
821.02	0.3016166	0.29650107	
821.22	0.30161981	0.29662636	
821.42	0.30189029	0.29675146	
821.62	0.30219125	0.2968764	
821.82	0.30264316	0.29700116	
822.02	0.30306955	0.29712574	
822.22	0.30343697	0.29725016	
822.42	0.30391837	0.2973744	
822.62	0.30422094	0.29749847	
822.82	0.304555	0.29762237	
823.02	0.30488435	0.2977461	
823.22	0.30486219	0.29786966	
823.42	0.30484955	0.29799305	
823.62	0.30456482	0.29811627	
823.82	0.30399023	0.29823933	
824.02	0.30346355	0.29836222	
824.22	0.30381162	0.29848494	
824.42	0.30338878	0.29860749	
824.62	0.30370684	0.29872989	
824.82	0.30401049	0.29885211	
825.02	0.30392536	0.29897418	
825.22	0.30396135	0.29909608	
825.42	0.30451958	0.29921781	
825.62	0.30473007	0.29933939	
825.82	0.30521549	0.2994608	
826.02	0.30594275	0.29958205	
826.22	0.30673794	0.29970315	
826.42	0.30736693	0.29982408	
826.62	0.3076658	0.29994485	
826.82	0.30816861	0.30006546	
827.02	0.30836823	0.30018592	
827.22	0.3082699	0.30030622	
827.42	0.30827152	0.30042636	
827.62	0.30834137	0.30054635	
827.82	0.30828443	0.30066617	
828.02	0.30786216	0.30078585	
828.22	0.30777131	0.30090537	
828.42	0.30739313	0.30102473	
828.62	0.3080436	0.30114394	
828.82	0.30754686	0.301263	
829.02	0.3074656	0.3013819	
829.22	0.30728282	0.30150066	
829.42	0.30734799	0.30161926	
829.62	0.30789938	0.30173771	
829.82	0.3079361	0.30185601	
830.02	0.30832941	0.30197415	
830.22	0.30856419	0.30209215	
830.42	0.30846783	0.30221	
830.62	0.30874715	0.3023277	
830.82	0.308912	0.30244526	
831.02	0.30951738	0.30256266	
831.22	0.31019333	0.30267992	
831.42	0.31068238	0.30279703	
831.62	0.31087577	0.302914	
831.82	0.31087948	0.30303082	
832.02	0.31041298	0.30314749	
832.22	0.31065878	0.30326402	
832.42	0.3110477	0.30338041	
832.62	0.3113716	0.30349665	
832.82	0.31097012	0.30361274	
833.02	0.31102999	0.3037287	
833.22	0.31056585	0.30384451	
833.42	0.31025739	0.30396018	
833.62	0.31021257	0.30407571	
833.82	0.30936181	0.3041911	
834.02	0.30985197	0.30430635	
834.22	0.31005346	0.30442145	
834.42	0.31032664	0.30453642	
834.62	0.31072617	0.30465125	
834.82	0.31084685	0.30476594	
835.02	0.31168053	0.30488049	
835.22	0.31201818	0.3049949	
835.42	0.31266316	0.30510917	
835.62	0.31292845	0.30522331	
835.82	0.31337105	0.30533731	
836.02	0.31404036	0.30545117	
836.22	0.31492954	0.3055649	
836.42	0.31485919	0.30567849	
836.62	0.31484524	0.30579195	
836.82	0.31487034	0.30590527	
837.02	0.31498753	0.30601846	
837.22	0.31436692	0.30613152	
837.42	0.31429556	0.30624444	
837.62	0.3145431	0.30635722	
837.82	0.31440179	0.30646988	
838.02	0.31443252	0.3065824	
838.22	0.31450147	0.30669479	
838.42	0.31423945	0.30680705	
838.62	0.31408593	0.30691918	
838.82	0.31436816	0.30703118	
839.02	0.31437516	0.30714304	
839.22	0.31497241	0.30725478	
839.42	0.31538769	0.30736639	
839.62	0.31509221	0.30747786	
839.82	0.31491991	0.30758921	
840.02	0.31502528	0.30770043	
840.22	0.31498536	0.30781152	
840.42	0.3144844	0.30792249	
840.62	0.31428503	0.30803332	
840.82	0.31461228	0.30814403	
841.02	0.31463734	0.30825462	
841.22	0.31491546	0.30836507	
841.42	0.31535334	0.3084754	
841.62	0.31542222	0.30858561	
841.82	0.31548138	0.30869569	
842.02	0.31538245	0.30880564	
842.22	0.31568189	0.30891547	
842.42	0.31574401	0.30902518	
842.62	0.31662084	0.30913476	
